TIME_S			Altitude_KM		Velocity_KM_S
0			135			7.02162599858935
7.37374617278945e-09	134.999999987474	7.02162599859544
1.47474923455789e-08	134.999999974949	7.02162599860154
2.21212385183683e-08	134.999999962423	7.02162599860763
2.94949846911578e-08	134.999999949897	7.02162599861373
6.63637155551050e-08	134.999999887269	7.02162599864420
1.03232446419052e-07	134.999999824640	7.02162599867468
1.40101177282999e-07	134.999999762012	7.02162599870515
1.76969908146947e-07	134.999999699384	7.02162599873563
3.61313562466683e-07	134.999999386242	7.02162599888800
5.45657216786419e-07	134.999999073100	7.02162599904038
7.30000871106155e-07	134.999998759958	7.02162599919276
9.14344525425891e-07	134.999998446816	7.02162599934514
1.83606279702457e-06	134.999996881107	7.02162600010702
2.75778106862325e-06	134.999995315398	7.02162600086891
3.67949934022193e-06	134.999993749689	7.02162600163079
4.60121761182061e-06	134.999992183980	7.02162600239268
9.20980896981402e-06	134.999984355435	7.02162600620210
1.38184003278074e-05	134.999976526890	7.02162601001153
1.84269916858008e-05	134.999968698346	7.02162601382096
2.30355830437942e-05	134.999960869802	7.02162601763038
4.60785398337612e-05	134.999921727085	7.02162603667751
6.91214966237283e-05	134.999882584374	7.02162605572464
9.21644534136953e-05	134.999843441669	7.02162607477176
0.000115207410203662	134.999804298971	7.02162609381888
0.000230422194153497	134.999608585577	7.02162618905443
0.000345636978103332	134.999412872342	7.02162628428990
0.000460851762053168	134.999217159268	7.02162637952528
0.000576066546003003	134.999021446352	7.02162647476057
0.00115214046575218	134.998042884168	7.02162695093579
0.00172821438550135	134.997064325974	7.02162742710889
0.00230428830525053	134.996085771769	7.02162790327988
0.00288036222499970	134.995107221553	7.02162837944877
0.00576073182374558	134.990214530315	7.02163076026155
0.00864110142249146	134.985321938811	7.02163314102159
0.0115214710212373	134.980429447042	7.02163552172888
0.0144018406199832	134.975537055009	7.02163790238342
0.0288036886137126	134.951076590895	7.02164980486468
0.0432055366074420	134.926618620251	7.02166170602646
0.0576073846011714	134.902163143145	7.02167360586816
0.0720092325949008	134.877710159646	7.02168550438918
0.144018472563548	134.755482648640	7.02174497716355
0.216027712532195	134.633317488043	7.02180441683211
0.288036952500842	134.511214686387	7.02186382331997
0.360046192469489	134.389174252203	7.02192319655158
0.720092392312723	133.779907891807	7.02221956117280
1.08013859215596	133.172201996702	7.02251508266809
1.44018479199919	132.566057631038	7.02280975081069
1.80023099184243	131.961475857766	7.02310355491230
3.60046199105860	128.962043010316	7.02455919708725
5.40069299027477	126.001833748691	7.02599134550069
7.20092398949095	123.080979762041	7.02739797990870
9.00115498870712	120.199612224763	7.02877657457294
18.0023099847880	106.390061261653	7.03492551744539
27.0034649808689	93.5869493560260	7.03976009722704
36.0046199769497	81.8078419503504	7.04062783573419
45.0057749730306	71.0742574392581	7.03129198475710
55.2574762289213	60.1501353819426	6.99389490197171
65.5091774848121	50.6823551868871	6.88711859174820
75.7608787407028	42.7361536521660	6.66288034364679
86.0125799965936	36.3351210906077	6.27748447614113
93.6653824638789	32.5478135810797	5.87330396402011
101.318184931164	29.5403696371848	5.40261287370162
108.970987398450	27.2149439643142	4.90312202418596
116.623789865735	25.4482252581250	4.41072236414728
124.276592333020	24.1151677544191	3.95442550613793
131.929394800306	23.1162810921581	3.54696710477147
139.582197267591	22.3642428208920	3.19233537687255
147.234999734876	21.7940708321119	2.88635334967027
154.563903640382	21.3732531225043	2.63235980853114
161.892807545887	21.0399406413343	2.41265736092827
169.221711451393	20.7686243330846	2.22204780158678
176.550615356898	20.5389045252674	2.05594389426101
185.705176574980	20.2872149930429	1.87685278062917
194.859737793062	20.0565917305294	1.72352066988496
204.014299011144	19.8316632026923	1.59095497045252
213.168860229226	19.5991235417333	1.47520442911339
222.006296475378	19.3582457569889	1.37656307739065
230.843732721530	19.0963050024752	1.28859283291717
239.681168967682	18.8088960846476	1.20954409829589
248.518605213834	18.4921192735583	1.13800532288900
259.956709964521	18.0335270962804	1.05475941649922
271.394814715207	17.5174311767202	0.980299149432615
282.832919465894	16.9416090416671	0.913102011788589
294.271024216580	16.3035995503957	0.851983438877512
308.565434860736	15.4161029204484	0.782778224112112
322.859845504892	14.4309006572124	0.720236596397090
337.154256149048	13.3507432200150	0.663277682445258
351.448666793204	12.1766346658934	0.611113950809583
368.477102144432	10.6566933597759	0.554432674245012
385.505537495660	9.01688892958965	0.502902064487497
402.533972846889	7.26869552074140	0.455944895332168
419.562408198117	5.41787330904836	0.413228000921501
438.108946406651	3.28854453135142	0.371215465027410
456.655484615185	1.06291348341107	0.333545798170404
475.202022823718	-1.24043611769425	0.299980936474753
493.748561032252	-3.61813805272384	0.270311523148254
506.444328608656	-5.28868783720816	0.252073337805142
519.140096185060	-6.98555319108954	0.235365144483727
531.835863761463	-8.70322262134589	0.220081892411971
544.531631337867	-10.4387783327475	0.206043113508312
557.227398914271	-12.1904312199811	0.192967555747308
569.923166490675	-13.9464469052833	0.180896651249440
582.618934067079	-15.6958942816081	0.169831769484807
595.314701643482	-17.4344546732646	0.159446779010065
606.312487740045	-18.9271321395738	0.150756395738411
617.310273836608	-20.3947254063874	0.142537251770211
628.308059933170	-21.8279989463412	0.134822121443053
639.305846029733	-23.2202491679932	0.127450176051309
649.695798912237	-24.4903199620917	0.120723098787218
660.085751794740	-25.7066780061508	0.114278551987945
670.475704677243	-26.8609576608008	0.108062204995537
680.865657559747	-27.9437024171315	0.102069001142170
686.837934256732	-28.5298235329469	0.0987282745376312
692.810210953717	-29.0874634289718	0.0954244562871868
698.782487650703	-29.6148503500000	0.0921335493086034
