21545.00000039794,79.67159602179507,-160.3284039470608,-40.32840395015393
21545.00069484238,79.67159757230424,-160.3284024127569,-40.3284024179298
21545.00273209222,79.67160224029472,-160.3283979749226,-40.32839801883929
21545.0087790434,79.67161721585414,-160.3283852031453,-40.3283857899868
21545.02347877599,79.67166122670798,-160.3283544938796,-40.32836129545952
21545.03965419902,79.67172328474575,-160.3283152258913,-40.32834241008492
21545.05600449854,79.67180118637643,-160.3282612259206,-40.32832999481399
21545.07237450656,79.67189408535946,-160.32818386983,-40.32832066219036
21545.08874661935,79.67200058319868,-160.3280745867805,-40.32830909108214
21545.1051189308,79.6721185796073,-160.327925459936,-40.32828831594642
21545.1214912542,79.67224542892269,-160.3277296296759,-40.32824991777679
21545.13786352586,79.67237816715075,-160.3274816396621,-40.32818427166766
21545.15423570181,79.67251374675259,-160.3271777454557,-40.32808086766072
21545.1706076486,79.6726492765029,-160.326816162031,-40.32792867645828
21545.18697945592,79.67278225704568,-160.3263972276218,-40.3277165418173
21545.20335144431,79.67291079710887,-160.3259234828826,-40.32743358429666
21545.2197233614,79.67303379674419,-160.3253996825198,-40.32706962150436
21545.23609483928,79.67315111763773,-160.3248326640029,-40.32661554852725
21545.25246629027,79.67326371095392,-160.3242310940527,-40.32606366312997
21545.26883758783,79.67337369279839,-160.3236051899763,-40.32540800084488
21545.28520856821,79.67348437450879,-160.3229663088387,-40.32464458598745
21545.30157939256,79.67360025582883,-160.3223264582491,-40.32377159594134
21545.31795011154,79.67372694600775,-160.32169781381,-40.32278951018445
21545.33432058171,79.67387103855124,-160.3210922057467,-40.32170117960072
21545.35069090153,79.67403994272095,-160.3205205975524,-40.32051178700795
21545.36706097988,79.674241644711,-160.3199926548849,-40.31922881011182
21545.38343076537,79.67448444806449,-160.3195163389465,-40.31786186114114
21545.39980037123,79.67477665866581,-160.3190976117518,-40.31642248945013
21545.41616987465,79.67512625463429,-160.3187402324143,-40.31492394276553
21545.43253929182,79.67554052390103,-160.3184456672526,-40.31338088798821
21545.44890870169,79.67602571541391,-160.3182130878931,-40.31180906690319
21545.46527798373,79.67658668475455,-160.3180394792022,-40.31022496579562
21545.48164722456,79.67722657886758,-160.3179198336817,-40.30864541008926
21545.4980166704,79.67794657880847,-160.317847404687,-40.30708717064731
21545.51438615648,79.67874563620052,-160.3178140536259,-40.30556665972276
21545.53075570389,79.67962039439935,-160.3178105706286,-40.30409946471599
21545.5471252495,79.68056510006451,-160.3178270866221,-40.3027000484846
21545.56349497451,79.68157168021517,-160.3178534545163,-40.30138139066688
21545.57986485804,79.68262987266039,-160.3178796256877,-40.30015473909978
21545.59623489233,79.68372749366266,-160.3178960068672,-40.29902935086219
21545.61260505384,79.68485078976792,-160.3178937816576,-40.29801230571906
21545.62897551057,79.68598488905312,-160.3178651873811,-40.2971083631322
21545.6453457904,79.68711423779142,-160.317803749446,-40.29631994197951
21545.6617162604,79.6882232385326,-160.3177044522861,-40.29564704043284
21545.67808668804,79.68929670393943,-160.3175638535946,-40.29508736736225
21545.69445729013,79.6903204443036,-160.3173801485568,-40.29463643879713
21545.71082780837,79.69128170169259,-160.3171531682283,-40.29428779291177
21545.72719852143,79.69216961732455,-160.3168843233142,-40.29403322589342
21545.7435693663,79.69297551738906,-160.3165764977535,-40.29386310687215
21545.75994009506,79.69369314320701,-160.3162339099871,-40.29376672897545
21545.77631110757,79.69431882079103,-160.315861889972,-40.29373267325099
21545.79268257468,79.69485142222696,-160.315466680956,-40.29374922570526
21545.80905401261,79.695292288725,-160.3150551912479,-40.29380476093201
21545.82542562638,79.695645099234,-160.3146346940808,-40.29388813334423
21545.84179737108,79.69591558749316,-160.3142125745344,-40.29398903626064
21545.85816925704,79.6961112524762,-160.3137960335671,-40.29409830138394
21545.87454110073,79.69624099675545,-160.3133918308546,-40.29420814919934
21545.89091315145,79.69631476413606,-160.3130060050303,-40.29431234944001
21545.90728514935,79.69634314656173,-160.3126436660876,-40.2944062913626
21545.92365705433,79.69633700598087,-160.312308781337,-40.29448697301781
21545.94002908878,79.69630711408104,-160.3120040115321,-40.29455288194222
21545.95640098102,79.69626382518806,-160.3117306061749,-40.29460378454165
21545.97277316491,79.69621677335188,-160.311488323843,-40.29464045687559
21545.98914545128,79.69617464075849,-160.3112754297219,-40.29466432735632
21546.00551754497,79.69614494767168,-160.3110887391335,-40.29467711307336
21546.02188984254,79.69613392025475,-160.3109236965436,-40.29468041755732
21546.03826213368,79.69614640020795,-160.3107745500215,-40.29467535866859
21546.05463439855,79.69618580771719,-160.3106345505072,-40.29466223424113
21546.07100679641,79.69625416625527,-160.310496202653,-40.29464024084255
21546.08737907561,79.69635217163861,-160.3103515616186,-40.29460727241484
21546.10375144034,79.69647929969146,-160.3101925615208,-40.29455981759919
21546.12012373003,79.69663396339948,-160.3100113606579,-40.29449293441234
21546.13649601339,79.69681369492813,-160.3098006979743,-40.29440033018538
21546.15286833798,79.6970153572688,-160.3095542406014,-40.29427451897367
21546.16924061699,79.69723537181673,-160.3092669106457,-40.29410705596064
21546.18561270352,79.69746995276597,-160.3089351763113,-40.29388883705639
21546.20198475098,79.69771535794051,-160.3085572700237,-40.29361042692958
21546.21835662599,79.69796810632208,-160.3081333687264,-40.29326244023888
21546.23472840011,79.69822521314885,-160.3076656518255,-40.29283590113693
21546.25109999305,79.69848437432424,-160.3071583020895,-40.29232262790833
21546.26747142307,79.69874414433811,-160.3066173800342,-40.29171557089703
21546.28384263671,79.69900406126294,-160.3060506241508,-40.29100913914655
21546.30021356138,79.69926474183254,-160.3054671469087,-40.29019947001503
21546.31658419549,79.69952793114587,-160.3048770519629,-40.28928464281581
21546.33295459233,79.69979649187843,-160.3042910065388,-40.28826484727591
21546.34932499915,79.70007436186432,-160.3037197570293,-40.28714246248527
21546.36569513537,79.70036642694208,-160.3031736833623,-40.28592215195537
21546.38206498957,79.70067838512989,-160.3026622993265,-40.28461077637677
21546.39843459945,79.70101653450047,-160.3021938447974,-40.28321731810789
21546.41480433188,79.70138753553206,-160.3017749214918,-40.28175270112541
21546.43117386393,79.70179810303468,-160.3014102480989,-40.28022967901001
21546.44754332907,79.70225472389413,-160.3011024451843,-40.27866247693702
21546.46391252899,79.70276330884003,-160.3008519739505,-40.2770665684231
21546.48028192837,79.70332889332292,-160.3006571362336,-40.2754582476141
21546.49665108482,79.70395526245007,-160.3005142095476,-40.27385443063852
21546.51302041273,79.70464471663438,-160.3004176173166,-40.27227211132767
21546.5293897476,79.70539777583767,-160.3003601941099,-40.27072811308955
21546.54575917156,79.70621301060007,-160.3003334964694,-40.26923863663041
21546.56212876024,79.707086899353,-160.3003281646079,-40.26781893042043
21546.57849831595,79.70801377736507,-160.3003342876246,-40.26648296463159
21546.59486822816,79.70898594301323,-160.3003417737487,-40.26524304323251
21546.61123824132,79.70999372746788,-160.3003407251663,-40.26410964009552
21546.62760840254,79.71102579966244,-160.3003217761669,-40.2630910895442
21546.64397882138,79.71206949061026,-160.300276399585,-40.26219343173018
21546.66034938837,79.71311117500152,-160.3001971854828,-40.26142032140196
21546.67672000964,79.71413676473276,-160.3000780493575,-40.26077294604556
21546.69309067168,79.71513220510475,-160.299914406732,-40.26025004536148
21546.70946141467,79.7160839898488,-160.2997032743434,-40.25984798443972
21546.72583226796,79.71697964100653,-160.2994433296139,-40.25956090562256
21546.74220310033,79.71780815643888,-160.2991349024759,-40.25938092627638
21546.75857420444,79.71856041327993,-160.2987799135121,-40.25929840206706
21546.77494552894,79.71922942938842,-160.2983817764995,-40.25930224571744
21546.79131686578,79.71981058283497,-160.2979452424574,-40.25938027153488
21546.80768852355,79.72030173710996,-160.2974761877516,-40.25951958456643
21546.82406007256,79.72070319899781,-160.2969814245947,-40.25970697720912
21546.8404318311,79.72101767264674,-160.2964684037479,-40.25992934304123
21546.85680357898,79.72125004439211,-160.2959449850456,-40.2601740568404
21546.87317534382,79.72140715594267,-160.2954191298353,-40.26042933915871
21546.88954695413,79.7214974833222,-160.2948986412742,-40.26068456996595
21546.90591851318,79.72153080012579,-160.2943908692362,-40.26093053910658
21546.92229017887,79.72151779726057,-160.293902465574,-40.26115962093128
21546.93866214341,79.7214696987725,-160.2934391566313,-40.26136586539209
21546.95503393851,79.72139790205641,-160.2930055493383,-40.26154497640779
21546.97140583681,79.72131360600606,-160.2926049386926,-40.26169424496813
21546.98777779215,79.72122749481098,-160.292239209873,-40.26181234648865
21547.00414970067,79.72114944070087,-160.2919087660954,-40.26189909594938
21547.02052176526,79.7210882677833,-160.2916124929778,-40.26195512501033
21547.03689387871,79.72105155243968,-160.2913478146948,-40.26198153533678
21547.05326600638,79.72104548693538,-160.2911107693482,-40.26197952875922
21547.0696382579,79.72107479167217,-160.2908961549117,-40.26195005375111
21547.08601051732,79.72114268010466,-160.2906977320884,-40.26189348805535
21547.10238279471,79.72125088169418,-160.2905084583443,-40.26180937020612
21547.11875513095,79.72139970987826,-160.2903207727746,-40.26169620646549
21547.13512748732,79.72158817461855,-160.2901269104343,-40.26155135903704
21547.15149965163,79.72181413080013,-160.2899192396806,-40.2613710239999
21547.16787177818,79.72207447281521,-160.2896905963141,-40.26115028381272
21547.18424387772,79.72236533784731,-160.2894346283406,-40.26088325351494
21547.20061591588,79.72268233858985,-160.2891461084206,-40.26056328727021
21547.2169877973,79.72302080151827,-160.2888212152193,-40.26018324660339
21547.23335952875,79.72337601147339,-160.2884577590067,-40.25973580569777
21547.24973115594,79.72374345435081,-160.2880553361829,-40.25921377763321
21547.26610255983,79.72411903047959,-160.2876154218783,-40.25861046902479
21547.28247370374,79.72449926781182,-160.2871413532899,-40.25792000462212
21547.29884472925,79.7248815026305,-160.2866382237536,-40.25713763370448
21547.31521555186,79.72526400801124,-160.2861127071197,-40.25626003538355
21547.33158600626,79.72564610245787,-160.2855727741545,-40.25528555480993
21547.34795637151,79.72602821963989,-160.2850273247237,-40.25421436205623
21547.36432668709,79.72641190498943,-160.2844858019332,-40.25304862371988
21547.38069672854,79.72679977316591,-160.2839577552921,-40.25179259099976
21547.39706662201,79.7271954334182,-160.2834523693094,-40.25045256903341
21547.41343620334,79.72760333905342,-160.2829780451027,-40.24903691469883
21547.42980569671,79.72802861342336,-160.2825419894078,-40.24755587882563
21547.44617506537,79.72847680945527,-160.2821498957994,-40.24602149529866
21547.46254447113,79.72895365386231,-160.2818056786972,-40.24444733084867
21547.47891385758,79.72946475119016,-160.2815113072705,-40.24284825812735
21547.495283033,79.73001526871967,-160.2812667329774,-40.2412401579325
21547.51165230514,79.73060964434551,-160.2810698997882,-40.23963952718096
21547.52802150256,79.73125126082141,-160.2809168537161,-40.23806321086428
21547.54439075524,79.73194218269491,-160.2808019260813,-40.23652796859318
21547.56076034582,79.73268290890403,-160.280717990543,-40.23505012320951
21547.57713007679,79.73347215315548,-160.2806567686857,-40.23364525337498
21547.59349950132,79.7343067344088,-160.2806091568833,-40.2323278047831
21547.60986932219,79.73518160126845,-160.2805655878197,-40.23111065869065
21547.62623924898,79.73608976932839,-160.2805163977856,-40.23000500879954
21547.64260972267,79.73702254674295,-160.2804521737885,-40.22901997333918
21547.65898027958,79.73796967391964,-160.2803640861314,-40.22816248760238
21547.67535094036,79.73891970830812,-160.2802441875226,-40.22743705947747
21547.69172164423,79.73986037842872,-160.280085670716,-40.22684570571209
21547.70809263988,79.74077904306184,-160.2798830745776,-40.22638790307354
21547.72446349399,79.7416631096972,-160.2796324499665,-40.22606064050225
21547.74083441151,79.74250058179707,-160.2793314520156,-40.22585848010722
21547.7572054318,79.74328047630742,-160.2789793934883,-40.2257737378666
21547.77357671081,79.74399326160808,-160.2785772276622,-40.22579669372314
21547.78994788522,79.74463118544693,-160.2781275072585,-40.22591586723547
21547.80631915797,79.74518860080774,-160.2776342459487,-40.22611834465181
21547.82269062135,79.74566212483002,-160.277102775083,-40.22639014309083
21547.83906218611,79.74605072874026,-160.2765395554629,-40.22671660347602
21547.85543380652,79.74635574276051,-160.2759519415084,-40.22708280337724
21547.87180515979,79.74658075539441,-160.2753479391511,-40.22747396367178
21547.88817667509,79.74673144322435,-160.2747359016389,-40.22787587901868
21547.90454828598,79.74681531122745,-160.2741242867978,-40.22827525005884
21547.92091977763,79.746841389449,-160.2735213739804,-40.2286600256067
21547.93729134949,79.74681989687416,-160.2729349628522,-40.22901967260987
21547.95366290865,79.7467618690155,-160.2723721450925,-40.22934535131223
21547.97003455836,79.74667878463221,-160.2718390506467,-40.22963002874151
21547.98640604552,79.7465821928172,-160.2713406673355,-40.22986848853132
21548.00277769696,79.74648336610228,-160.2708806350349,-40.23005725911565
21548.01914959306,79.74639297077873,-160.2704611610664,-40.23019444852522
21548.03552138956,79.74632079089558,-160.2700829372058,-40.23027950150868
21548.05189330298,79.746275475527,-160.2697450976438,-40.23031291608309
21548.06826524288,79.7462643575697,-160.2694452646352,-40.23029589447846
21548.08463732306,79.74629331018097,-160.2691796247509,-40.23022999445921
21548.10100941443,79.7463666638253,-160.2689430730554,-40.23011678107387
21548.11738164377,79.74648717452277,-160.2687293958214,-40.22995750849082
21548.13375381801,79.74665604173691,-160.2685315145101,-40.22975285592123
21548.15012595668,79.74687298506524,-160.2683417510294,-40.22950271638317
21548.16649796032,79.74713635363311,-160.2681521427845,-40.22920607567978
21548.18286996321,79.74744328604793,-160.2679547677876,-40.22886096008731
21548.19924177651,79.74778989346623,-160.2677420851962,-40.22846447731013
