21545.00000039794,-16.76070699234339,-136.7607069922966,103.239293007683
21545.00069484238,-16.76071278527615,-136.7607127806516,103.2392872105793
21545.00271714547,-16.76072972378464,-136.7607296520618,103.2392702145142
21545.00813617195,-16.76077494223184,-136.7607742657165,103.239224539454
21545.02054242199,-16.76087635825133,-136.760871567845,103.2391208625787
21545.03681625389,-16.76100049473568,-136.7609831683941,103.2389928523455
21545.05359270476,-16.76111031377655,-136.7610695595311,103.2388806967027
21545.07042807393,-16.76119426427703,-136.761117249133,103.2387992880241
21545.08726961807,-16.761243950956,-136.7611160989453,103.238760397885
21545.10411106902,-16.76125177804785,-136.7610570336086,103.2387750704661
21545.12095401231,-16.76121053410903,-136.7609316528458,103.2388540257259
21545.13779664926,-16.76111379292739,-136.7607326790176,103.2390072159956
21545.15463922165,-16.76095576283582,-136.7604537926247,103.2392439527377
21545.1714804799,-16.76073112069663,-136.7600894927895,103.239573027155
21545.18832152846,-16.76043520841503,-136.7596352669632,103.2400025019401
21545.20516333755,-16.76006449720597,-136.7590880698944,103.2405392084532
21545.22200504182,-16.75961596381754,-136.7584457181753,103.2411893172031
21545.23884554522,-16.75908734882672,-136.7577071313297,103.2419580533656
21545.25568638515,-16.7584777972015,-136.756872923856,103.2428490735062
21545.27252641796,-16.75778668853488,-136.7559442898622,103.2438655314556
21545.28936599939,-16.75701457416979,-136.7549238717094,103.2450091774863
21545.30620544874,-16.75616324220032,-136.7538158261208,103.2462802495693
21545.32304564321,-16.7552344740881,-136.7526245516038,103.2476787121553
21545.33988572319,-16.75423159754784,-136.7513562546372,103.249202619361
21545.35672511611,-16.75315865953199,-136.750018066601,103.2508489703605
21545.3735642776,-16.75202023530019,-136.7486178125544,103.2526139207601
21545.39040218495,-16.75082181249356,-136.7471644050545,103.2544922991656
21545.4072410834,-16.74956914706531,-136.7456670972238,103.2564784361554
21545.42407989923,-16.74826903956871,-136.7441363274825,103.2585651176902
21545.44091747514,-16.74692855334269,-136.7425828507045,103.2607444820739
21545.4577547837,-16.74555504398536,-136.7410177073705,103.2630081133123
21545.47459225985,-16.74415665582689,-136.739452724142,103.2653464320259
21545.49143056398,-16.74274124832103,-136.7378993974949,103.267749816426
21545.5082682684,-16.74131721498631,-136.7363696935149,103.2702076560295
21545.5251062874,-16.73989275534439,-136.7348752511489,103.2727093582884
21545.54194313337,-16.73847659608178,-136.7334280979616,103.2752433578408
21545.55878024445,-16.73707645148888,-136.7320390605375,103.2777990236644
21545.57561745792,-16.73570075619187,-136.7307194828898,103.2803646601966
21545.59245555121,-16.73435694218021,-136.7294794733593,103.2829294292138
21545.60929342494,-16.73305261121774,-136.7283290345524,103.2854820054699
21545.6261301655,-16.73179456919869,-136.7272770729219,103.2880117195316
21545.64296727067,-16.73058918208086,-136.7263317732746,103.2905084121743
21545.65980532393,-16.72944219734012,-136.7255003723908,103.2929624026833
21545.67664263848,-16.72835875801153,-136.7247891104522,103.2953644000525
21545.6934801608,-16.72734344666394,-136.7242033573546,103.2977058790076
21545.71031765474,-16.72639979178159,-136.7237470368054,103.299979316831
21545.72715529122,-16.72553061957295,-136.723423006313,103.3021780045073
21545.74399236499,-16.72473806090278,-136.7232330203119,103.3042959769477
21545.76082968081,-16.72402304640458,-136.7231773084215,103.3063287446208
21545.77766785285,-16.72338602411444,-136.7232552482898,103.3082724760764
21545.79450644275,-16.72282650831428,-136.7234648772576,103.3101244184026
21545.81134486096,-16.7223429316597,-136.7238027850553,103.3118831506845
21545.82818382598,-16.7219330036659,-136.7242645627538,103.313548365745
